id_accident,jour,mois,annee,heure_minute,luminosite,meteo,type_collision,departement,commune,agglomeration,categorie_route,regime_circulation,profil_route,etat_surface
202300000291,29,11,2023,06:50,5,1,1,69,69290,2,4,2,1,1
202300000292,16,6,2023,10:28,1,1,3,63,63113,2,7,1,1,1
202300000292,16,6,2023,10:28,1,1,3,63,63113,2,7,2,1,1
202300000293,26,3,2023,15:05,1,1,4,75,75116,2,4,1,1,1
202300000294,29,11,2023,10:48,1,1,3,64,64122,2,4,2,2,1
202300000294,29,11,2023,10:48,1,1,3,64,64122,2,4,2,2,1
202300000295,13,6,2023,10:01,1,1,2,63,63113,2,4,2,1,1
202300000296,29,11,2023,18:10,5,1,7,63,63113,2,4,1,2,1
202300000297,8,6,2023,13:23,1,1,6,63,63113,2,4,2,1,1
202300000297,8,6,2023,13:23,1,1,6,63,63113,2,4,2,1,1
202300000298,29,11,2023,10:50,1,1,4,63,63113,2,4,2,2,1
202300000299,29,11,2023,19:15,3,1,1,62,62907,1,3,2,1,1
202300000300,7,6,2023,17:06,1,1,4,63,63113,2,4,2,1,1
202300000300,7,6,2023,17:06,1,1,4,63,63113,2,4,2,1,1
202300000301,29,11,2023,18:05,4,1,6,61,61001,2,3,2,1,1
202300000302,30,5,2023,21:52,5,1,6,63,63113,2,7,2,1,1
202300000303,28,11,2023,16:00,1,1,6,56,56121,2,4,2,1,1
202300000303,28,11,2023,16:00,1,1,6,56,56121,2,4,2,1,1
202300000304,30,5,2023,17:44,1,1,3,63,63032,2,4,2,1,1
202300000305,29,11,2023,19:25,5,8,3,50,50147,2,3,2,2,1
202300000306,30,5,2023,18:59,1,1,3,63,63113,2,4,2,1,1
202300000307,28,11,2023,11:20,1,1,3,50,50129,2,4,2,4,1
202300000307,28,11,2023,11:20,1,1,3,50,50129,2,4,2,3,1
202300000308,27,5,2023,06:55,1,1,3,63,63113,2,7,2,1,1
202300000308,27,5,2023,06:55,1,1,3,63,63113,2,7,3,1,1
202300000309,21,11,2023,13:05,1,1,3,49,49099,2,4,-1,1,1
202300000309,21,11,2023,13:05,1,1,3,49,49099,2,4,2,1,1
202300000310,28,11,2023,14:55,1,1,6,49,49007,2,4,2,1,1
202300000311,25,5,2023,14:04,1,1,5,63,63075,2,4,2,1,1
202300000312,28,11,2023,12:10,1,1,6,49,49007,2,4,2,1,1
202300000313,27,5,2023,16:13,1,1,3,63,63113,2,4,-1,1,1
202300000313,27,5,2023,16:13,1,1,3,63,63113,2,4,2,1,1
202300000314,29,11,2023,13:30,1,1,3,47,47001,2,4,2,1,1
202300000315,23,5,2023,13:03,1,1,3,63,63113,2,4,2,1,1
202300000316,29,11,2023,05:15,5,1,1,45,45147,2,4,4,1,1
202300000316,29,11,2023,05:15,5,1,1,45,45147,2,4,3,1,1
202300000317,21,5,2023,16:00,1,1,6,63,63113,2,7,3,1,2
202300000318,28,11,2023,14:04,1,1,3,44,44184,2,4,2,2,1
202300000319,17,5,2023,09:58,1,1,3,63,63063,2,4,2,1,1
202300000320,28,11,2023,07:55,2,1,2,44,44109,2,4,2,1,1
202300000321,29,11,2023,08:00,2,8,3,37,37261,2,4,2,1,1
202300000322,8,5,2023,12:54,1,1,4,63,63014,2,7,3,1,1
202300000323,16,5,2023,21:16,2,1,7,63,63014,2,9,-1,1,1
202300000324,29,11,2023,19:30,5,2,3,33,33318,2,4,2,1,2
202300000324,29,11,2023,19:30,5,2,3,33,33318,2,4,2,1,2
202300000325,29,11,2023,18:00,5,3,6,33,33069,2,4,2,1,2
202300000326,16,5,2023,09:36,1,3,3,63,63113,2,4,1,1,2
202300000326,16,5,2023,09:36,1,3,3,63,63113,2,4,2,1,2
202300000327,29,11,2023,11:25,1,1,6,33,33522,2,6,-1,1,1
202300000328,3,5,2023,11:35,1,1,6,63,63075,2,7,1,1,1
202300000328,3,5,2023,11:35,1,1,6,63,63075,2,7,2,1,1
202300000329,29,11,2023,09:15,1,1,3,33,33069,2,4,2,1,1
202300000329,29,11,2023,09:15,1,1,3,33,33069,2,4,2,1,1
202300000330,12,5,2023,14:50,1,3,1,63,63113,2,7,2,1,2
202300000331,29,11,2023,21:00,5,2,6,30,30007,2,3,1,1,2
202300000332,29,11,2023,08:10,5,1,6,29,29232,2,4,2,1,1
202300000333,5,5,2023,17:35,1,1,3,63,63113,2,4,1,1,1
202300000333,5,5,2023,17:35,1,1,3,63,63113,2,4,2,2,1
202300000334,1,5,2023,16:06,1,1,1,63,63113,2,7,2,1,1
202300000335,29,11,2023,07:35,2,8,6,27,27375,2,4,2,1,1
202300000336,18,12,2023,07:45,2,5,2,67,67152,1,1,2,1,2
202300000337,26,12,2023,08:20,5,1,3,91,91377,2,3,2,1,1
202300000337,26,12,2023,08:20,5,1,3,91,91377,2,3,2,1,1
202300000338,29,11,2023,10:21,1,1,3,15,15014,2,4,2,1,1
202300000338,29,11,2023,10:21,1,1,3,15,15014,2,4,2,1,1
202300000339,29,11,2023,18:30,5,1,1,14,14101,2,4,2,1,1
202300000339,29,11,2023,18:30,5,1,1,14,14101,2,4,2,1,1
202300000340,27,11,2023,19:10,3,3,6,14,14137,1,3,-1,1,2
202300000340,27,11,2023,19:10,3,3,6,14,14137,1,3,-1,1,2
202300000341,19,12,2023,15:15,1,1,6,73,73065,2,4,2,4,1
202300000342,29,11,2023,09:00,1,7,3,13,13215,2,4,3,2,1
202300000342,29,11,2023,09:00,1,7,3,13,13215,2,4,1,1,1
202300000343,1,12,2023,06:50,5,2,6,32,32160,2,4,1,1,2
202300000344,14,12,2023,07:50,2,1,1,84,84087,2,2,2,1,1
202300000345,10,6,2023,18:00,1,1,3,21,21060,2,3,1,1,1
202300000345,10,6,2023,18:00,1,1,3,21,21060,2,3,1,1,1
202300000346,27,5,2023,13:57,1,1,5,04,04209,1,3,2,1,1
202300000347,11,6,2023,19:30,1,1,7,27,27185,1,3,2,1,1
202300000348,11,6,2023,10:10,1,8,1,27,27289,1,3,2,1,1
202300000349,20,6,2023,13:40,1,1,3,72,72181,2,4,2,1,1
202300000350,10,6,2023,17:35,1,1,7,37,37134,1,3,2,1,1
202300000351,21,12,2023,16:45,1,2,6,60,60057,2,4,1,1,2
202300000352,11,6,2023,13:50,1,1,3,30,30352,2,3,2,1,1
202300000353,29,12,2023,22:25,5,1,6,30,30189,2,4,2,1,1
202300000354,9,6,2023,16:30,1,1,3,88,88487,1,3,2,3,1
202300000354,9,6,2023,16:30,1,1,3,88,88487,1,3,2,2,1
202300000355,11,12,2023,07:45,2,2,3,58,58194,2,4,2,2,2
202300000356,11,6,2023,03:00,3,5,7,973,97307,1,2,2,1,1
202300000357,10,6,2023,22:00,5,1,2,978,97801,2,2,2,1,1
202300000358,24,11,2023,19:30,5,2,4,58,58194,2,4,2,1,2
202300000359,9,6,2023,18:00,1,1,2,33,33205,1,1,1,1,1
202300000360,10,6,2023,08:25,1,1,3,68,68278,2,4,2,1,1
202300000360,10,6,2023,08:25,1,1,3,68,68278,2,4,2,1,1
202300000361,23,1,2023,21:15,5,1,6,93,93066,2,4,2,1,1
202300000362,11,6,2023,00:30,5,1,6,33,33005,2,3,2,1,1
202300000363,21,6,2023,20:45,1,1,6,59,59512,2,4,-1,2,1
202300000364,10,6,2023,09:50,1,1,3,988,98804,1,3,2,1,1
202300000365,8,12,2023,07:45,4,3,1,58,58194,2,4,2,1,2
202300000366,10,6,2023,18:40,1,1,3,29,29233,2,4,-1,1,1
202300000366,10,6,2023,18:40,1,1,3,29,29233,2,4,2,1,1
202300000367,21,6,2023,07:45,1,1,3,58,58194,2,4,1,1,1
202300000367,21,6,2023,07:45,1,1,3,58,58194,2,4,2,1,1
202300000368,10,6,2023,17:30,1,1,1,77,77265,1,3,2,1,1
202300000369,12,11,2023,17:40,5,3,6,75,75112,2,4,3,1,2
202300000370,10,6,2023,18:32,1,1,1,66,66037,2,4,2,1,1
202300000370,10,6,2023,18:32,1,1,1,66,66037,2,4,2,1,1
202300000371,6,10,2023,15:05,1,1,6,93,93063,2,3,2,1,1
202300000372,10,6,2023,13:15,1,7,6,66,66182,2,4,2,1,1
202300000373,10,6,2023,16:32,1,1,1,68,68359,1,3,-1,2,1
202300000374,3,10,2023,03:10,5,1,1,93,93063,2,3,2,1,1
202300000375,11,6,2023,18:05,1,1,6,55,55122,2,4,1,1,1
202300000376,2,10,2023,13:20,1,1,6,93,93045,2,3,1,1,1
202300000376,2,10,2023,13:20,1,1,6,93,93045,2,3,2,1,1
202300000377,10,6,2023,03:23,3,1,6,38,38565,1,3,2,1,1
202300000378,11,6,2023,04:00,3,1,6,07,07279,1,4,2,1,1
202300000379,26,9,2023,12:40,1,1,6,93,93063,2,3,2,1,1
202300000380,11,6,2023,02:50,3,1,1,69,69270,1,3,2,2,1
202300000381,19,9,2023,17:44,2,8,3,93,93006,2,4,2,1,1
202300000382,10,6,2023,12:25,1,1,5,31,31291,2,3,2,1,1
202300000382,10,6,2023,12:25,1,1,5,31,31291,2,3,2,1,1
202300000383,19,9,2023,12:30,1,1,6,93,93006,2,4,1,1,1
202300000384,11,6,2023,07:30,1,1,6,33,33240,2,3,2,1,1
202300000385,8,9,2023,22:40,5,1,2,93,93006,2,3,1,1,1
202300000385,8,9,2023,22:40,5,1,2,93,93006,2,3,2,2,1
202300000386,11,6,2023,17:45,1,1,1,33,33100,1,3,2,1,1
202300000386,11,6,2023,17:45,1,1,1,33,33100,1,3,2,1,1
202300000387,11,6,2023,06:20,2,1,6,56,56246,1,4,2,2,1
202300000388,2,9,2023,11:30,1,1,3,93,93006,2,3,2,1,1
202300000388,2,9,2023,11:30,1,1,3,93,93006,2,3,3,1,1
202300000389,11,6,2023,00:21,3,1,6,22,22136,1,3,2,2,1
202300000390,27,8,2023,09:55,1,1,3,93,93006,2,3,1,1,1
202300000390,27,8,2023,09:55,1,1,3,93,93006,2,3,3,1,1
202300000391,12,12,2023,19:45,5,1,6,59,59512,2,4,-1,1,1
202300000392,10,6,2023,19:15,1,7,5,59,59087,1,3,2,1,1
202300000392,10,6,2023,19:15,1,7,5,59,59087,1,3,2,1,1
202300000393,10,6,2023,22:30,2,1,1,59,59452,2,3,2,1,1
202300000394,22,11,2023,08:00,1,1,6,44,44020,2,4,2,1,1
202300000395,9,6,2023,07:34,1,1,3,13,13005,1,1,3,1,1
202300000396,29,7,2023,05:00,3,1,1,82,82028,1,4,2,1,1
202300000397,6,6,2023,14:00,1,1,2,67,67218,1,7,1,2,1
202300000398,2,12,2023,06:45,3,1,6,38,38454,1,4,2,1,1
202300000399,10,6,2023,15:55,1,1,4,91,91086,1,2,1,1,1
202300000400,21,7,2023,20:30,3,1,6,64,64102,2,4,2,4,1
202300000401,9,6,2023,20:00,1,1,3,91,91377,2,3,3,1,1
202300000402,13,7,2023,20:30,2,1,6,78,78372,2,4,2,1,1
202300000403,9,6,2023,19:50,1,1,2,94,94016,1,1,2,1,1
202300000404,25,4,2023,23:30,3,1,6,10,10426,1,4,2,1,1
202300000405,10,6,2023,17:30,1,1,2,78,78640,1,1,-1,1,1
202300000406,17,4,2023,17:00,1,1,6,49,49307,1,4,2,1,1
202300000407,9,6,2023,19:45,1,1,6,78,78140,1,1,-1,2,1
202300000408,9,6,2023,19:15,1,1,3,92,92036,1,1,-1,1,1
202300000409,10,6,2023,16:00,1,1,2,93,93078,1,1,3,1,1
202300000410,16,4,2023,13:40,1,2,2,91,91027,2,3,2,1,2
202300000411,10,6,2023,06:30,1,1,6,93,93008,1,1,1,1,1
202300000412,9,6,2023,17:55,1,1,2,92,92036,1,2,3,1,1
202300000413,29,9,2023,21:10,5,1,2,13,13213,1,1,1,1,1
202300000414,9,6,2023,16:00,1,1,4,95,95241,1,2,3,1,1
202300000415,21,3,2023,08:00,1,1,6,52,52448,2,4,-1,1,1
202300000416,9,6,2023,19:15,1,1,2,94,94042,1,1,3,1,1
202300000417,1,3,2023,12:50,1,1,3,01,01299,1,5,2,1,1
202300000418,9,6,2023,09:45,1,1,4,94,94052,1,1,1,1,1
202300000419,28,9,2023,14:30,1,1,3,93,93061,2,4,2,1,1
202300000420,9,6,2023,07:55,1,1,6,76,76351,2,4,2,1,1
202300000420,9,6,2023,07:55,1,1,6,76,76351,2,4,2,1,1
202300000421,9,6,2023,09:20,1,2,3,31,31555,2,4,1,1,2
202300000421,9,6,2023,09:20,1,2,3,31,31555,2,4,2,1,2
202300000422,9,6,2023,12:50,1,1,6,27,27681,2,4,2,1,1
202300000422,9,6,2023,12:50,1,1,6,27,27681,2,4,2,1,1
202300000423,18,9,2023,18:45,1,1,3,93,93006,2,4,-1,1,1
202300000423,18,9,2023,18:45,1,1,3,93,93006,2,4,-1,1,1
202300000424,9,6,2023,16:50,1,1,6,27,27229,2,4,2,1,1
202300000425,2,9,2023,21:25,5,1,3,93,93045,2,3,2,1,1
202300000426,9,6,2023,12:15,1,1,6,75,75109,2,4,-1,1,1
202300000426,9,6,2023,12:15,1,1,6,75,75109,2,4,1,1,1
202300000427,25,11,2023,12:45,1,1,6,41,41025,1,3,2,1,1
202300000428,7,6,2023,18:15,1,1,6,92,92036,2,4,2,1,1
202300000429,10,11,2023,18:18,5,8,6,91,91434,2,4,2,2,2
202300000430,27,5,2023,17:50,1,1,3,62,62193,2,4,2,1,1
202300000431,22,11,2023,18:30,5,1,6,59,59512,2,4,-1,1,1
202300000432,7,6,2023,03:20,3,1,1,974,97416,1,2,1,1,1
202300000433,27,7,2023,11:00,1,1,7,30,30276,1,3,2,1,1
202300000434,9,6,2023,07:50,1,1,4,974,97416,1,2,-1,1,1
202300000435,9,6,2023,07:00,1,1,3,974,97416,1,3,2,1,1
202300000436,21,12,2023,17:30,5,2,6,71,71270,2,3,2,1,2
202300000437,12,10,2023,14:50,1,1,7,84,84075,1,3,2,3,1
202300000438,9,6,2023,08:50,1,1,2,974,97407,2,2,-1,1,1
202300000438,9,6,2023,08:50,1,1,2,974,97407,2,2,-1,1,1
202300000439,9,6,2023,16:20,1,1,5,973,97302,2,3,2,1,1
202300000440,10,10,2023,19:00,1,1,7,47,47297,1,4,2,1,1
202300000441,9,6,2023,09:35,1,1,2,972,97213,1,1,2,1,1
202300000442,16,8,2023,18:40,1,1,6,71,71153,2,4,2,1,1
202300000443,9,6,2023,06:30,1,1,2,69,69389,2,4,2,2,1
202300000444,17,10,2023,08:08,1,1,6,95,95394,2,4,2,1,1
202300000445,9,6,2023,15:30,1,1,4,2B,2B037,1,2,1,1,1
202300000446,8,12,2023,19:30,3,1,1,976,97613,1,3,2,1,1
202300000447,9,6,2023,13:30,1,1,6,971,97101,2,4,1,1,1
202300000448,9,6,2023,12:45,1,8,3,2A,2A004,2,2,1,1,1
202300000449,10,12,2023,00:00,3,8,1,91,91079,1,3,2,2,2
202300000450,9,6,2023,09:30,1,1,2,95,95277,1,3,3,2,1
202300000451,9,6,2023,16:53,1,1,6,95,95252,2,3,1,1,1
202300000452,9,6,2023,15:30,1,7,6,95,95306,2,4,2,1,1
202300000453,4,12,2023,19:03,3,2,5,82,82051,1,3,2,1,2
202300000454,9,6,2023,13:40,1,1,6,91,91021,2,3,-1,1,1
202300000455,9,6,2023,15:40,1,1,7,91,91479,2,3,2,1,1
202300000456,24,11,2023,14:40,1,8,6,82,82178,1,3,2,2,1
202300000457,9,6,2023,08:10,1,1,3,91,91589,2,3,2,1,2
202300000457,9,6,2023,08:10,1,1,3,91,91589,2,3,2,1,1
202300000458,8,12,2023,04:35,4,9,3,91,91095,2,3,2,2,2
202300000458,8,12,2023,04:35,4,9,3,91,91095,2,3,-1,-1,-1
202300000459,9,6,2023,07:43,1,1,6,87,87085,2,4,2,1,1
202300000460,9,6,2023,12:47,1,1,7,87,87085,2,4,2,1,1
202300000461,9,6,2023,12:26,1,1,7,87,87085,2,4,2,1,1
202300000462,22,12,2023,04:00,3,1,7,84,84008,1,3,2,2,1
202300000463,8,6,2023,19:00,1,1,6,87,87113,2,4,1,2,1
202300000464,9,6,2023,08:40,1,1,3,86,86194,2,4,2,2,1
202300000464,9,6,2023,08:40,1,1,3,86,86194,2,4,2,2,1
202300000465,8,6,2023,10:15,1,1,3,86,86214,2,3,-1,1,1
202300000466,1,6,2023,17:05,1,1,6,80,80001,2,4,1,1,1
202300000467,9,6,2023,09:00,1,1,2,78,78350,1,2,1,1,1
202300000468,9,6,2023,09:50,1,1,1,77,77210,1,3,2,1,1
202300000469,9,6,2023,12:10,1,9,1,76,76540,2,4,2,1,1
202300000469,9,6,2023,12:10,1,9,1,76,76540,2,4,2,1,1
202300000470,9,6,2023,06:35,1,1,6,76,76341,2,3,1,1,1
202300000470,9,6,2023,06:35,1,1,6,76,76341,2,3,1,1,1
202300000471,8,6,2023,14:20,1,1,6,76,76447,2,3,2,1,1
202300000472,9,6,2023,12:21,1,1,6,74,74010,2,4,2,1,1
202300000473,8,6,2023,09:45,1,1,2,72,72181,2,4,-1,1,1
202300000474,9,6,2023,21:30,1,1,6,71,71499,2,3,2,1,1
202300000475,9,6,2023,20:55,1,1,6,71,71306,2,2,2,1,1
202300000476,9,6,2023,22:50,5,2,6,69,69266,2,4,1,1,2
202300000477,9,6,2023,13:40,1,8,6,69,69266,2,4,2,1,1
202300000478,9,6,2023,11:20,1,1,6,69,69286,2,4,2,1,1
202300000479,6,6,2023,10:45,1,1,4,66,66136,2,4,1,1,1
202300000480,10,6,2023,00:50,5,1,6,64,64102,2,4,1,1,1
202300000480,10,6,2023,00:50,5,1,6,64,64102,2,4,2,1,1
202300000481,8,6,2023,08:10,1,1,6,64,64102,2,3,2,1,1
202300000482,9,6,2023,11:15,1,1,6,62,62907,2,4,2,1,1
202300000483,9,6,2023,18:15,1,1,4,59,59350,2,7,1,1,1
202300000484,8,6,2023,12:35,1,1,1,59,59178,2,3,2,1,1
202300000485,8,6,2023,20:10,1,1,6,56,56121,2,4,2,1,1
202300000486,8,6,2023,11:55,1,1,6,56,56121,2,4,-1,1,1
202300000487,8,6,2023,20:15,1,1,1,54,54495,2,4,2,2,1
202300000488,8,6,2023,13:35,1,7,6,54,54395,2,4,1,1,1
202300000488,8,6,2023,13:35,1,7,6,54,54395,2,4,1,1,1
202300000489,9,6,2023,11:40,1,1,2,54,54575,1,3,2,1,1
202300000490,9,6,2023,19:20,1,1,3,51,51454,2,4,1,1,1
202300000490,9,6,2023,19:20,1,1,3,51,51454,2,4,1,1,1
202300000491,9,6,2023,13:40,1,1,1,51,51454,2,4,2,1,1
202300000492,8,6,2023,08:46,1,7,6,51,51230,2,4,2,1,1
202300000493,8,6,2023,21:40,1,1,4,50,50129,1,3,2,1,1
202300000494,25,10,2023,17:20,1,3,3,69,69383,2,4,1,1,2
202300000494,25,10,2023,17:20,1,3,3,69,69383,2,4,2,1,2
202300000495,25,10,2023,02:50,5,1,5,972,97213,1,1,1,1,1
202300000496,25,10,2023,18:35,5,1,1,972,97209,1,2,2,2,1
202300000497,25,10,2023,14:00,1,1,6,69,69389,2,4,2,1,1
202300000498,10,10,2023,18:15,1,1,6,69,69389,2,4,1,1,1
202300000499,26,10,2023,15:05,1,2,6,971,97120,2,3,1,1,2
202300000500,25,10,2023,16:30,1,1,3,971,97113,1,4,-1,1,1
202300000500,25,10,2023,16:30,1,1,3,971,97113,1,4,2,1,1
202300000501,25,10,2023,23:08,5,1,1,91,91103,2,4,-1,2,2
202300000501,25,10,2023,23:08,5,1,1,91,91103,2,4,-1,1,2
202300000501,25,10,2023,23:08,5,1,1,91,91103,2,4,-1,1,2
202300000502,25,9,2023,12:01,1,1,3,988,98818,2,4,1,1,1
202300000502,25,9,2023,12:01,1,1,3,988,98818,2,4,2,2,1
202300000503,30,9,2023,20:30,5,1,1,91,91174,2,4,2,1,1
202300000503,30,9,2023,20:30,5,1,1,91,91174,2,4,2,1,1
202300000504,25,9,2023,17:00,1,1,2,69,69149,2,4,1,1,1
202300000505,25,10,2023,13:03,1,3,3,87,87050,2,4,2,2,2
202300000505,25,10,2023,13:03,1,3,3,87,87050,2,4,2,1,2
202300000506,25,9,2023,19:01,1,1,6,2B,2B120,2,2,3,1,1
202300000507,26,10,2023,13:45,1,1,6,84,84035,2,4,-1,1,1
202300000508,25,9,2023,14:00,1,1,3,971,97113,2,3,2,1,1
202300000509,24,10,2023,12:03,1,1,6,80,80021,2,4,1,1,1
202300000510,25,9,2023,01:05,5,1,6,971,97101,2,3,2,1,1
202300000511,18,10,2023,15:27,1,8,4,80,80674,1,2,3,1,1
202300000512,24,9,2023,09:45,1,2,1,971,97113,1,4,2,1,2
202300000513,26,10,2023,08:10,2,1,3,78,78220,1,3,2,1,2
202300000514,24,9,2023,06:15,1,2,7,971,97101,1,3,2,1,2
202300000515,26,10,2023,19:05,3,3,3,78,78015,1,3,2,1,2
202300000515,26,10,2023,19:05,3,3,3,78,78015,1,3,2,1,2
202300000516,25,9,2023,16:30,1,1,3,2A,2A004,2,4,2,1,1
202300000516,25,9,2023,16:30,1,1,3,2A,2A004,2,4,2,1,1
202300000517,25,10,2023,20:40,3,1,2,77,77495,2,3,2,1,1
202300000518,26,10,2023,10:30,1,2,3,76,76540,2,7,2,1,2
202300000518,26,10,2023,10:30,1,2,3,76,76540,2,7,1,1,2
202300000519,26,10,2023,02:00,5,1,7,76,76351,2,4,-1,1,1
202300000520,24,9,2023,19:15,1,1,5,91,91645,2,4,2,1,1
202300000520,24,9,2023,19:15,1,1,5,91,91645,2,4,2,1,1
202300000521,25,10,2023,18:20,2,2,6,69,69115,2,4,2,1,2
202300000522,24,9,2023,14:10,1,1,6,91,91201,2,4,-1,1,1
202300000523,25,9,2023,09:15,1,1,6,91,91326,2,3,3,1,1
202300000524,26,10,2023,08:35,1,2,3,67,67482,2,4,3,1,2
202300000524,26,10,2023,08:35,1,2,3,67,67482,2,4,3,1,2
202300000525,24,9,2023,09:50,1,1,7,91,91223,2,3,3,1,1
202300000526,25,10,2023,22:55,5,8,3,67,67482,2,4,3,1,2
202300000526,25,10,2023,22:55,5,8,3,67,67482,2,4,3,2,2
202300000527,21,9,2023,20:36,2,2,2,87,87085,2,4,2,1,2
202300000528,24,10,2023,09:20,1,2,3,67,67482,2,4,1,1,2
202300000528,24,10,2023,09:20,1,2,3,67,67482,2,4,3,1,2
202300000529,17,9,2023,14:00,1,1,3,84,84087,1,3,4,1,1
202300000529,17,9,2023,14:00,1,1,3,84,84087,1,3,4,1,1
202300000530,25,9,2023,20:30,5,1,7,81,81018,2,3,2,1,1
202300000530,25,9,2023,20:30,5,1,7,81,81018,2,3,2,1,1
202300000531,24,9,2023,16:50,1,1,3,78,78650,2,4,2,1,1
202300000531,24,9,2023,16:50,1,1,3,78,78650,2,4,-1,1,1
202300000532,26,10,2023,06:25,3,8,3,63,63300,1,3,1,1,1
202300000532,26,10,2023,06:25,3,8,3,63,63300,1,3,1,2,1
202300000532,26,10,2023,06:25,3,8,3,63,63300,1,3,3,1,1
202300000533,22,10,2023,19:25,2,1,6,62,62765,2,4,2,1,1
202300000534,25,9,2023,05:55,5,1,2,78,78440,2,3,3,1,1
202300000535,25,10,2023,18:20,1,1,6,62,62400,2,3,-1,1,1
202300000535,25,10,2023,18:20,1,1,6,62,62400,2,3,2,2,1
202300000536,24,9,2023,12:45,1,2,7,77,77186,2,3,-1,1,2
202300000536,24,9,2023,12:45,1,2,7,77,77186,2,3,-1,1,2
202300000537,26,10,2023,09:05,1,3,3,59,59378,2,4,1,1,2
202300000538,25,9,2023,10:25,1,1,6,77,77431,2,3,2,2,1
202300000539,23,9,2023,07:55,1,1,6,76,76341,2,3,2,1,1
202300000540,23,10,2023,17:25,1,2,6,57,57441,1,3,2,1,2
202300000541,25,10,2023,11:17,1,1,6,56,56121,2,4,2,1,2
202300000542,26,9,2023,00:05,5,1,6,73,73137,2,4,2,2,1
202300000542,26,9,2023,00:05,5,1,6,73,73137,2,4,1,2,1
202300000543,25,10,2023,07:05,5,8,2,56,56098,2,3,2,1,2
202300000544,23,9,2023,17:50,1,1,6,71,71105,2,4,2,1,1
202300000545,25,9,2023,08:00,1,1,1,71,71076,2,4,2,1,1
202300000546,25,10,2023,23:40,5,1,6,54,54395,2,4,-1,1,1
202300000547,25,9,2023,08:30,1,7,6,69,69282,2,4,1,1,1
202300000548,25,10,2023,12:00,1,3,6,54,54395,2,4,2,1,2
202300000549,25,9,2023,15:50,1,1,2,69,69115,2,3,2,1,1
202300000550,25,9,2023,18:40,1,1,6,69,69290,2,7,2,1,1
202300000551,25,10,2023,06:25,5,3,3,54,54395,2,4,3,1,2
202300000551,25,10,2023,06:25,5,3,3,54,54395,2,4,1,1,2
202300000552,24,9,2023,20:50,5,1,3,69,69029,2,4,2,1,1
202300000552,24,9,2023,20:50,5,1,3,69,69029,2,4,2,1,1
202300000553,26,10,2023,07:20,5,2,3,54,54371,1,3,2,1,2
202300000553,26,10,2023,07:20,5,2,3,54,54371,1,3,2,2,2
202300000554,25,9,2023,11:02,1,1,2,65,65433,2,3,2,1,1
202300000554,25,9,2023,11:02,1,1,2,65,65433,2,3,1,1,1
202300000555,26,10,2023,11:35,1,2,7,54,54099,1,3,2,2,2
202300000556,25,10,2023,11:45,1,1,1,51,51454,2,4,2,1,2
202300000557,24,9,2023,02:30,3,1,3,65,65251,1,3,2,3,1
202300000557,24,9,2023,02:30,3,1,3,65,65251,1,3,2,1,1
202300000558,23,10,2023,06:50,5,1,6,50,50129,2,3,3,1,1
202300000559,25,9,2023,00:30,5,1,3,64,64373,2,3,2,1,1
202300000559,25,9,2023,00:30,5,1,3,64,64373,2,3,2,1,1
202300000560,25,10,2023,19:05,5,2,6,44,44109,2,4,2,1,2
202300000561,25,10,2023,11:05,1,8,6,44,44109,2,4,3,1,1
202300000562,24,9,2023,18:30,1,1,3,64,64024,2,4,2,4,1
202300000563,26,10,2023,19:50,5,2,1,43,43046,2,4,2,2,2
202300000564,26,10,2023,20:05,5,3,7,43,43157,2,4,2,2,2
202300000564,26,10,2023,20:05,5,3,7,43,43157,2,4,2,2,2
202300000565,23,9,2023,14:10,1,2,3,64,64102,2,3,2,1,2
202300000565,23,9,2023,14:10,1,2,3,64,64102,2,3,2,1,2
202300000565,23,9,2023,14:10,1,2,3,64,64102,2,3,2,1,2
202300000566,23,9,2023,13:12,1,8,6,64,64140,2,3,2,1,1
202300000566,23,9,2023,13:12,1,8,6,64,64140,2,3,2,2,2
202300000567,20,10,2023,18:05,1,3,3,38,38421,2,9,2,1,2
202300000568,25,9,2023,20:30,5,1,2,59,59599,2,4,3,1,1
202300000569,26,10,2023,08:45,1,8,4,37,37214,1,7,1,1,2
202300000570,25,9,2023,19:20,1,1,1,59,59328,2,4,2,1,1
202300000570,25,9,2023,19:20,1,1,1,59,59328,2,4,2,1,1
202300000571,25,9,2023,22:00,5,1,3,59,59122,2,4,1,1,1
202300000572,25,10,2023,16:30,1,1,2,35,35238,2,2,3,1,1
202300000572,25,10,2023,16:30,1,1,2,35,35238,2,2,3,2,1
202300000573,25,9,2023,12:10,1,1,3,57,57463,2,4,1,1,1
202300000574,26,10,2023,20:20,5,3,1,33,33281,2,4,2,1,2
202300000575,22,9,2023,20:30,5,1,3,57,57019,2,4,2,1,1
202300000575,22,9,2023,20:30,5,1,3,57,57019,2,4,2,1,1
202300000576,25,9,2023,15:20,1,1,2,51,51454,2,4,2,1,1
202300000577,26,10,2023,19:50,5,3,3,33,33162,2,4,2,1,2
202300000577,26,10,2023,19:50,5,3,3,33,33162,2,4,2,1,2
202300000577,26,10,2023,19:50,5,3,3,33,33162,2,4,2,1,2
202300000578,25,9,2023,12:43,1,1,3,51,51454,2,4,1,1,1
202300000578,25,9,2023,12:43,1,1,3,51,51454,2,4,1,1,1
202300000579,25,9,2023,10:40,1,1,6,51,51454,2,4,2,1,1
202300000580,25,9,2023,09:30,1,7,6,51,51058,2,4,2,2,1
